id,label,Species
6521,0.5798958,cat
6522,0.6952215,cat
6523,0.57187396,cat
6524,0.64508677,cat
6525,0.5917604,cat
6526,0.43465325,dog
6527,0.636756,cat
6528,0.573741,cat
6529,0.41815487,dog
6530,0.5045263,cat
6531,0.5633389,cat
6532,0.47951573,dog
6533,0.54631555,cat
6534,0.58699614,cat
6535,0.5977801,cat
6536,0.47773233,dog
6537,0.6769735,cat
6538,0.55714905,cat
6539,0.61185575,cat
6540,0.5675046,cat
6541,0.74631214,cat
6542,0.55304307,cat
6543,0.68204457,cat
6544,0.5627272,cat
6545,0.4876076,dog
6546,0.44558376,dog
6547,0.6526973,cat
6548,0.6797361,cat
6549,0.5788636,cat
6550,0.70506877,cat
6551,0.6438279,cat
6552,0.6302505,cat
6553,0.62083757,cat
6554,0.48784828,dog
6555,0.6778273,cat
6556,0.5438903,cat
6557,0.56171614,cat
6558,0.44499406,dog
6559,0.55372584,cat
6560,0.5733572,cat
6561,0.56704855,cat
6562,0.49919924,dog
6563,0.6682506,cat
6564,0.65008473,cat
6565,0.62753206,cat
6566,0.5947545,cat
6567,0.4340887,dog
6568,0.6607772,cat
6569,0.47047633,dog
6570,0.5607457,cat
6571,0.6791513,cat
6572,0.5435905,cat
6573,0.59692764,cat
6574,0.47519338,dog
6575,0.46282536,dog
6576,0.5425633,cat
6577,0.4596158,dog
6578,0.6902583,cat
6579,0.49034566,dog
6580,0.48705196,dog
6581,0.5639077,cat
6582,0.6026447,cat
6583,0.5763497,cat
6584,0.5901515,cat
6585,0.6815931,cat
6586,0.6435996,cat
6587,0.48931083,dog
6588,0.53800255,cat
6589,0.5107005,cat
6590,0.69897527,cat
6591,0.4963624,dog
6592,0.40017906,dog
6593,0.6349115,cat
6594,0.50461614,cat
6595,0.60128367,cat
6596,0.5909946,cat
6597,0.61190295,cat
6598,0.4655229,dog
6599,0.40929392,dog
6600,0.4052229,dog
6601,0.6336867,cat
6602,0.6607535,cat
6603,0.6980464,cat
6604,0.54836434,cat
6605,0.6479396,cat
6606,0.42098054,dog
6607,0.4402576,dog
6608,0.6805936,cat
6609,0.5479876,cat
6610,0.53200555,cat
6611,0.677188,cat
6612,0.43136808,dog
6613,0.5248169,cat
6614,0.67405987,cat
6615,0.5098201,cat
6616,0.3991173,dog
6617,0.5984144,cat
6618,0.5721339,cat
6619,0.5157605,cat
6620,0.62074184,cat
6621,0.5735739,cat
6622,0.5214824,cat
6623,0.5254298,cat
6624,0.7007757,cat
6625,0.4658998,dog
6626,0.5100024,cat
6627,0.44202,dog
6628,0.5618,cat
6629,0.5727784,cat
6630,0.4414892,dog
6631,0.4140427,dog
6632,0.59811676,cat
6633,0.62558293,cat
6634,0.56970555,cat
6635,0.58909434,cat
6636,0.40178427,dog
6637,0.45654118,dog
6638,0.7346885,cat
6639,0.46482864,dog
6640,0.5325908,cat
6641,0.663576,cat
6642,0.5834064,cat
6643,0.7026319,cat
6644,0.569735,cat
6645,0.56553805,cat
6646,0.45671257,dog
6647,0.6402694,cat
6648,0.62153786,cat
6649,0.426488,dog
6650,0.5082968,cat
6651,0.511373,cat
6652,0.6280663,cat
6653,0.58918655,cat
6654,0.64649236,cat
6655,0.58111423,cat
6656,0.6516045,cat
6657,0.65910447,cat
6658,0.6530535,cat
6659,0.59361494,cat
6660,0.611191,cat
6661,0.46621767,dog
6662,0.6485778,cat
6663,0.4957409,dog
6664,0.38369346,dog
6665,0.58764744,cat
6666,0.587416,cat
6667,0.59696245,cat
6668,0.37539148,dog
6669,0.5320838,cat
6670,0.55387884,cat
6671,0.69158053,cat
6672,0.54257804,cat
6673,0.68770075,cat
6674,0.44967043,dog
6675,0.5956961,cat
6676,0.47302556,dog
6677,0.6165321,cat
6678,0.4905091,dog
6679,0.36582464,dog
6680,0.6402343,cat
6681,0.5164287,cat
6682,0.60988784,cat
6683,0.4905053,dog
6684,0.63385296,cat
6685,0.4981223,dog
6686,0.5990298,cat
6687,0.60540813,cat
6688,0.51425636,cat
6689,0.6218535,cat
6690,0.50659317,cat
6691,0.50205,cat
6692,0.4415068,dog
6693,0.509764,cat
6694,0.6943434,cat
6695,0.5391078,cat
6696,0.5461577,cat
6697,0.6609413,cat
6698,0.44609264,dog
6699,0.47467077,dog
6700,0.6482548,cat
6701,0.42764285,dog
6702,0.4888354,dog
6703,0.44515938,dog
6704,0.5521773,cat
6705,0.6110151,cat
6706,0.67225856,cat
6707,0.41511115,dog
6708,0.53419423,cat
6709,0.60490775,cat
6710,0.44610584,dog
6711,0.42374596,dog
6712,0.57300955,cat
6713,0.5883524,cat
6714,0.56583256,cat
6715,0.53090155,cat
6716,0.57566726,cat
6717,0.66160876,cat
6718,0.38285872,dog
6719,0.64809346,cat
6720,0.52720773,cat
6721,0.6630031,cat
6722,0.41070747,dog
6723,0.5211931,cat
6724,0.5371539,cat
6725,0.59221166,cat
6726,0.51980394,cat
6727,0.3648958,dog
6728,0.6390575,cat
6729,0.57205945,cat
6730,0.6003087,cat
6731,0.5303708,cat
6732,0.45999002,dog
6733,0.61977,cat
6734,0.5451721,cat
6735,0.53936934,cat
6736,0.5499755,cat
6737,0.51122814,cat
6738,0.54092693,cat
6739,0.5697155,cat
6740,0.6177197,cat
6741,0.5969264,cat
6742,0.65876144,cat
6743,0.60267484,cat
6744,0.7077397,cat
6745,0.5699691,cat
6746,0.601873,cat
6747,0.4401552,dog
6748,0.7065888,cat
6749,0.7764242,cat
6750,0.5156739,cat
6751,0.4859594,dog
6752,0.5576682,cat
6753,0.5730012,cat
6754,0.59786874,cat
6755,0.52006596,cat
6756,0.5814737,cat
6757,0.52558035,cat
6758,0.61454916,cat
6759,0.5383077,cat
6760,0.55793494,cat
6761,0.5198685,cat
6762,0.6312541,cat
6763,0.60192037,cat
6764,0.5584151,cat
6765,0.5970407,cat
6766,0.5376009,cat
6767,0.5900807,cat
6768,0.5108274,cat
6769,0.6212929,cat
6770,0.585285,cat
6771,0.5440841,cat
6772,0.57451445,cat
6773,0.55763185,cat
6774,0.44272864,dog
6775,0.58932817,cat
6776,0.51536745,cat
6777,0.6631751,cat
6778,0.58836555,cat
6779,0.70068085,cat
6780,0.681568,cat
6781,0.5520787,cat
6782,0.5000766,cat
6783,0.6186812,cat
6784,0.64809567,cat
6785,0.66583693,cat
6786,0.5386072,cat
6787,0.5321764,cat
6788,0.537957,cat
6789,0.7381715,cat
6790,0.45608118,dog
6791,0.47508994,dog
6792,0.48190677,dog
6793,0.5302888,cat
6794,0.641311,cat
6795,0.5277701,cat
6796,0.51273733,cat
6797,0.37025023,dog
6798,0.6413257,cat
6799,0.4366683,dog
6800,0.545365,cat
6801,0.60906124,cat
6802,0.5103982,cat
6803,0.5486532,cat
6804,0.48381305,dog
6805,0.5724865,cat
6806,0.40122345,dog
6807,0.6131421,cat
6808,0.52665424,cat
6809,0.60933006,cat
6810,0.514788,cat
6811,0.6204717,cat
6812,0.61121804,cat
6813,0.5253205,cat
6814,0.45745578,dog
6815,0.65117145,cat
6816,0.5443219,cat
6817,0.70945495,cat
6818,0.5972363,cat
6819,0.5592456,cat
6820,0.7851988,cat
6821,0.57237905,cat
6822,0.57776105,cat
6823,0.5250371,cat
6824,0.56017804,cat
6825,0.4990914,dog
6826,0.54721963,cat
6827,0.48077086,dog
6828,0.50590706,cat
6829,0.57410693,cat
6830,0.4851498,dog
6831,0.5757773,cat
6832,0.41325024,dog
6833,0.5045407,cat
6834,0.43511555,dog
6835,0.55665696,cat
6836,0.6126561,cat
6837,0.62616134,cat
6838,0.6617162,cat
6839,0.6544045,cat
6840,0.461621,dog
6841,0.5325262,cat
6842,0.43565154,dog
6843,0.38416198,dog
6844,0.39862433,dog
6845,0.6154255,cat
6846,0.46628183,dog
6847,0.43628293,dog
6848,0.5802914,cat
6849,0.57423913,cat
6850,0.52996224,cat
6851,0.60270584,cat
6852,0.47248545,dog
6853,0.5372814,cat
6854,0.25075904,dog
6855,0.47860327,dog
6856,0.57419056,cat
6857,0.58124876,cat
6858,0.5694132,cat
6859,0.4315108,dog
6860,0.7024978,cat
6861,0.550838,cat
6862,0.5150372,cat
6863,0.35929596,dog
6864,0.5398604,cat
6865,0.6443368,cat
6866,0.5208355,cat
6867,0.572553,cat
6868,0.5495982,cat
6869,0.64085644,cat
6870,0.51376367,cat
6871,0.4907275,dog
6872,0.6148326,cat
6873,0.4675771,dog
6874,0.53947866,cat
6875,0.675549,cat
6876,0.5523072,cat
6877,0.5661203,cat
6878,0.5727181,cat
6879,0.63402915,cat
6880,0.524239,cat
6881,0.6268929,cat
6882,0.4245251,dog
6883,0.6455109,cat
6884,0.5133343,cat
6885,0.59778184,cat
6886,0.5986179,cat
6887,0.5449435,cat
6888,0.706193,cat
6889,0.52184993,cat
6890,0.54969096,cat
6891,0.6559251,cat
6892,0.6343639,cat
6893,0.6066377,cat
6894,0.5411516,cat
6895,0.611351,cat
6896,0.4053171,dog
6897,0.48743993,dog
6898,0.52546823,cat
6899,0.5652821,cat
6900,0.5364822,cat
6901,0.35915026,dog
6902,0.5802479,cat
6903,0.65344816,cat
6904,0.5890741,cat
6905,0.6386418,cat
6906,0.35262686,dog
6907,0.51811993,cat
6908,0.58426327,cat
6909,0.56326973,cat
6910,0.59883726,cat
6911,0.6622866,cat
6912,0.6201314,cat
6913,0.48893484,dog
6914,0.54532737,cat
6915,0.58045185,cat
6916,0.579389,cat
6917,0.55344784,cat
6918,0.47119895,dog
6919,0.6789359,cat
6920,0.45890495,dog
6921,0.46415374,dog
6922,0.5441775,cat
6923,0.4852409,dog
6924,0.5032071,cat
6925,0.6958243,cat
6926,0.2619543,dog
6927,0.5529527,cat
6928,0.46590674,dog
6929,0.65096045,cat
6930,0.6121721,cat
6931,0.5209199,cat
6932,0.5182206,cat
6933,0.6377884,cat
6934,0.5551398,cat
6935,0.49529505,dog
6936,0.5725042,cat
6937,0.519623,cat
6938,0.6407355,cat
6939,0.4146939,dog
6940,0.63387835,cat
6941,0.49304786,dog
6942,0.7289453,cat
6943,0.49844322,dog
6944,0.55071473,cat
6945,0.54745483,cat
6946,0.49790263,dog
6947,0.5975166,cat
6948,0.7057311,cat
6949,0.38038033,dog
6950,0.5047746,cat
6951,0.49093175,dog
6952,0.4648372,dog
6953,0.47089666,dog
6954,0.8115838,cat
6955,0.30923447,dog
6956,0.5001389,cat
6957,0.5143296,cat
6958,0.5626769,cat
6959,0.5723717,cat
6960,0.50251263,cat
6961,0.6181843,cat
6962,0.632848,cat
6963,0.5802579,cat
6964,0.5804902,cat
6965,0.5887946,cat
6966,0.5108014,cat
6967,0.4026059,dog
6968,0.6020613,cat
6969,0.41251335,dog
6970,0.57054275,cat
6971,0.5859959,cat
6972,0.58588773,cat
6973,0.60998267,cat
6974,0.7383454,cat
6975,0.6057347,cat
6976,0.49346298,dog
6977,0.6322816,cat
6978,0.6266148,cat
6979,0.51624805,cat
6980,0.6135059,cat
6981,0.44801626,dog
6982,0.54988414,cat
6983,0.60174364,cat
6984,0.46119958,dog
6985,0.59288687,cat
6986,0.5241283,cat
6987,0.60600704,cat
6988,0.6447337,cat
6989,0.56966054,cat
6990,0.53754514,cat
6991,0.6025115,cat
6992,0.35618335,dog
6993,0.5389518,cat
6994,0.46808514,dog
6995,0.6361441,cat
6996,0.6702141,cat
6997,0.4759515,dog
6998,0.6066928,cat
6999,0.47359192,dog
7000,0.49428922,dog
7001,0.65913683,cat
7002,0.39496776,dog
7003,0.59296894,cat
7004,0.5464802,cat
7005,0.5937505,cat
7006,0.33730045,dog
7007,0.55817467,cat
7008,0.58504933,cat
7009,0.48793325,dog
7010,0.4438289,dog
7011,0.5955516,cat
7012,0.5780528,cat
7013,0.6644955,cat
7014,0.67469496,cat
7015,0.55457383,cat
7016,0.74510735,cat
7017,0.5126701,cat
7018,0.5262208,cat
7019,0.6004597,cat
7020,0.6239692,cat
7021,0.5871279,cat
7022,0.6092538,cat
7023,0.69654423,cat
7024,0.6425859,cat
7025,0.7431688,cat
7026,0.67879987,cat
7027,0.54430044,cat
7028,0.5281956,cat
7029,0.6103314,cat
7030,0.5764638,cat
7031,0.66921604,cat
7032,0.5442749,cat
7033,0.5308106,cat
7034,0.5840217,cat
7035,0.458644,dog
7036,0.63943624,cat
7037,0.47498596,dog
7038,0.5620366,cat
7039,0.5662815,cat
7040,0.4772446,dog
7041,0.6101845,cat
7042,0.5074732,cat
7043,0.50351465,cat
7044,0.5944748,cat
7045,0.541297,cat
7046,0.5740789,cat
7047,0.5048941,cat
7048,0.60194975,cat
7049,0.5773163,cat
7050,0.6160155,cat
7051,0.6482822,cat
7052,0.40201166,dog
7053,0.6033243,cat
7054,0.51717937,cat
7055,0.4649551,dog
7056,0.69052213,cat
7057,0.6371942,cat
7058,0.60060287,cat
7059,0.4752007,dog
7060,0.7228562,cat
7061,0.60984933,cat
7062,0.5603893,cat
7063,0.63143504,cat
7064,0.69745684,cat
7065,0.50741386,cat
7066,0.6335235,cat
7067,0.6717334,cat
7068,0.43620756,dog
7069,0.5470112,cat
7070,0.680247,cat
7071,0.71691096,cat
7072,0.5981944,cat
7073,0.38609603,dog
7074,0.41621134,dog
7075,0.5599657,cat
7076,0.47944492,dog
7077,0.5578115,cat
7078,0.50260377,cat
7079,0.7670031,cat
7080,0.60237634,cat
7081,0.61397266,cat
7082,0.5524363,cat
7083,0.40790278,dog
7084,0.5615051,cat
7085,0.53187734,cat
7086,0.6161662,cat
7087,0.5540405,cat
7088,0.6012263,cat
7089,0.6636476,cat
7090,0.59580016,cat
7091,0.53084475,cat
7092,0.605058,cat
7093,0.6138114,cat
7094,0.3667974,dog
7095,0.59751356,cat
7096,0.36272222,dog
7097,0.50384855,cat
7098,0.5594766,cat
7099,0.5073034,cat
7100,0.5265481,cat
7101,0.51561624,cat
7102,0.49606407,dog
7103,0.6230894,cat
7104,0.3756645,dog
7105,0.54005015,cat
7106,0.58691734,cat
7107,0.6411544,cat
7108,0.68599665,cat
7109,0.58229464,cat
7110,0.56963724,cat
7111,0.5401847,cat
7112,0.5949815,cat
7113,0.55612594,cat
7114,0.5016752,cat
7115,0.5278258,cat
7116,0.65356064,cat
7117,0.638953,cat
7118,0.62021405,cat
7119,0.46990222,dog
7120,0.5230427,cat
7121,0.57081366,cat
7122,0.61393756,cat
7123,0.54482037,cat
7124,0.5381757,cat
7125,0.62189734,cat
7126,0.45479923,dog
7127,0.58398944,cat
7128,0.594965,cat
7129,0.6202664,cat
7130,0.46776253,dog
7131,0.6623345,cat
7132,0.5964843,cat
7133,0.6257318,cat
7134,0.5013157,cat
7135,0.53870636,cat
7136,0.4521899,dog
7137,0.5772024,cat
7138,0.5240772,cat
7139,0.73729235,cat
7140,0.6023885,cat
7141,0.45487726,dog
7142,0.65704143,cat
7143,0.4453166,dog
7144,0.4087104,dog
7145,0.6345621,cat
7146,0.5021734,cat
7147,0.69474715,cat
7148,0.5346522,cat
7149,0.51950115,cat
7150,0.52301884,cat
7151,0.5950088,cat
7152,0.5302441,cat
7153,0.57520145,cat
7154,0.50521195,cat
7155,0.5872478,cat
7156,0.6577092,cat
7157,0.61237985,cat
7158,0.4935841,dog
7159,0.64047545,cat
7160,0.5286104,cat
7161,0.44975904,dog
7162,0.5910858,cat
7163,0.6345444,cat
7164,0.5894903,cat
7165,0.4593623,dog
7166,0.60891473,cat
7167,0.36563414,dog
7168,0.52642745,cat
7169,0.6082066,cat
7170,0.49594903,dog
7171,0.6076284,cat
7172,0.5233812,cat
7173,0.49219793,dog
7174,0.6192308,cat
7175,0.54793257,cat
7176,0.47559336,dog
7177,0.6176232,cat
7178,0.60034305,cat
7179,0.644529,cat
7180,0.5649674,cat
7181,0.41827655,dog
7182,0.57398456,cat
7183,0.3593858,dog
7184,0.63398117,cat
7185,0.6296033,cat
7186,0.6145551,cat
7187,0.477748,dog
7188,0.53706205,cat
7189,0.46760306,dog
7190,0.44210193,dog
7191,0.66075516,cat
7192,0.5673582,cat
7193,0.5302615,cat
7194,0.7186228,cat
7195,0.68221587,cat
7196,0.44753116,dog
7197,0.55568004,cat
7198,0.6668213,cat
7199,0.50662977,cat
7200,0.54339576,cat
7201,0.56271356,cat
7202,0.5529285,cat
7203,0.5585924,cat
7204,0.5527434,cat
7205,0.6346931,cat
7206,0.5200768,cat
7207,0.5137907,cat
7208,0.59738225,cat
7209,0.47597834,dog
7210,0.6480266,cat
7211,0.5484325,cat
7212,0.6010307,cat
7213,0.45586812,dog
7214,0.46401194,dog
7215,0.48760998,dog
7216,0.47497162,dog
7217,0.5828481,cat
7218,0.37126085,dog
7219,0.65935445,cat
7220,0.38391718,dog
7221,0.5905848,cat
7222,0.5446543,cat
7223,0.6177167,cat
7224,0.67304283,cat
7225,0.52687234,cat
7226,0.4721959,dog
7227,0.6035377,cat
7228,0.65759933,cat
7229,0.61804694,cat
7230,0.66177267,cat
7231,0.5147964,cat
7232,0.6307179,cat
7233,0.54336655,cat
7234,0.5287738,cat
7235,0.53994876,cat
7236,0.70899314,cat
7237,0.50021654,cat
7238,0.60313034,cat
7239,0.4633311,dog
7240,0.6092285,cat
7241,0.70515794,cat
7242,0.52765334,cat
7243,0.51647663,cat
7244,0.48884308,dog
7245,0.5601924,cat
7246,0.58366436,cat
7247,0.43011972,dog
7248,0.44179225,dog
7249,0.66649735,cat
7250,0.49497098,dog
7251,0.29875693,dog
7252,0.4862871,dog
7253,0.4831385,dog
7254,0.5323828,cat
7255,0.5413127,cat
7256,0.54476553,cat
7257,0.51958597,cat
7258,0.7218261,cat
7259,0.4856053,dog
7260,0.57674986,cat
7261,0.6747834,cat
7262,0.6168614,cat
7263,0.59086156,cat
7264,0.5020815,cat
7265,0.65699387,cat
7266,0.57924813,cat
7267,0.6594177,cat
7268,0.558722,cat
7269,0.5008279,cat
7270,0.6386159,cat
7271,0.5198973,cat
7272,0.4941619,dog
7273,0.5803908,cat
7274,0.4885751,dog
7275,0.5334157,cat
7276,0.56494087,cat
7277,0.4550918,dog
7278,0.5418436,cat
7279,0.42392957,dog
7280,0.4500107,dog
7281,0.5889058,cat
7282,0.6208312,cat
7283,0.40296143,dog
7284,0.5652262,cat
7285,0.6438361,cat
7286,0.5196525,cat
7287,0.6120579,cat
7288,0.38201013,dog
7289,0.51535875,cat
7290,0.5688486,cat
7291,0.6663214,cat
7292,0.5215037,cat
7293,0.52144074,cat
7294,0.6370051,cat
7295,0.62589204,cat
7296,0.60541505,cat
7297,0.51177406,cat
7298,0.4782939,dog
7299,0.41090474,dog
7300,0.39669153,dog
7301,0.5589713,cat
7302,0.67991936,cat
7303,0.44192603,dog
7304,0.5790722,cat
7305,0.39272112,dog
7306,0.5190799,cat
7307,0.58072084,cat
7308,0.6894987,cat
7309,0.52954555,cat
7310,0.48650956,dog
7311,0.68951434,cat
7312,0.6062269,cat
7313,0.60754085,cat
7314,0.5923588,cat
7315,0.48494115,dog
7316,0.55442435,cat
7317,0.59017944,cat
7318,0.6203691,cat
7319,0.5927456,cat
7320,0.74647003,cat
7321,0.5626224,cat
7322,0.47792044,dog
7323,0.3032792,dog
7324,0.6586527,cat
7325,0.56643623,cat
7326,0.55540466,cat
7327,0.62698376,cat
7328,0.43933997,dog
7329,0.66837,cat
7330,0.41740173,dog
7331,0.58842856,cat
7332,0.51742524,cat
7333,0.5617026,cat
7334,0.5129474,cat
7335,0.6201592,cat
7336,0.431497,dog
7337,0.6375524,cat
7338,0.41387326,dog
7339,0.48961997,dog
7340,0.70412767,cat
7341,0.60539234,cat
7342,0.5988585,cat
7343,0.5388367,cat
7344,0.5926038,cat
7345,0.5449678,cat
7346,0.54883134,cat
7347,0.32808033,dog
7348,0.37727118,dog
7349,0.6070692,cat
7350,0.57778615,cat
7351,0.5393426,cat
7352,0.5119076,cat
7353,0.5606931,cat
7354,0.68572974,cat
7355,0.554146,cat
7356,0.5979658,cat
7357,0.5928385,cat
7358,0.32457238,dog
7359,0.56886387,cat
7360,0.61086977,cat
7361,0.5392559,cat
7362,0.55957663,cat
7363,0.5352458,cat
7364,0.41625273,dog
7365,0.6389403,cat
7366,0.6008239,cat
7367,0.61771166,cat
7368,0.557257,cat
7369,0.40563127,dog
7370,0.6855148,cat
7371,0.6432733,cat
7372,0.58332926,cat
7373,0.5092823,cat
7374,0.55935127,cat
7375,0.404989,dog
7376,0.7188963,cat
7377,0.48951384,dog
7378,0.44405752,dog
7379,0.52886903,cat
7380,0.4709026,dog
7381,0.5507433,cat
7382,0.5294722,cat
7383,0.6178137,cat
7384,0.5236789,cat
7385,0.7246787,cat
7386,0.6096534,cat
7387,0.5473579,cat
7388,0.45099598,dog
7389,0.5055309,cat
7390,0.45684576,dog
7391,0.5672697,cat
7392,0.46059355,dog
7393,0.47249797,dog
7394,0.59269863,cat
7395,0.6267821,cat
7396,0.648138,cat
7397,0.6378428,cat
7398,0.65075684,cat
7399,0.4692444,dog
7400,0.63284355,cat
7401,0.6660969,cat
7402,0.53627604,cat
7403,0.59149754,cat
7404,0.6388691,cat
7405,0.51827395,cat
7406,0.5744146,cat
7407,0.510812,cat
7408,0.61664426,cat
7409,0.5600433,cat
7410,0.66296494,cat
7411,0.6537312,cat
7412,0.5268091,cat
7413,0.5214258,cat
7414,0.5769477,cat
7415,0.5397801,cat
7416,0.6220371,cat
7417,0.44974288,dog
7418,0.62363756,cat
7419,0.605142,cat
7420,0.4369003,dog
7421,0.5352848,cat
7422,0.5006196,cat
7423,0.40823233,dog
7424,0.57899165,cat
7425,0.5598022,cat
7426,0.5399126,cat
7427,0.50835,cat
7428,0.40123618,dog
7429,0.69906753,cat
7430,0.4719957,dog
7431,0.599933,cat
7432,0.5429262,cat
7433,0.46160224,dog
7434,0.56985354,cat
7435,0.5419907,cat
7436,0.5466153,cat
7437,0.5013891,cat
7438,0.64255226,cat
7439,0.74005514,cat
7440,0.45751664,dog
7441,0.6168534,cat
7442,0.5668337,cat
7443,0.36500064,dog
7444,0.6097925,cat
7445,0.47595197,dog
7446,0.5142497,cat
7447,0.68573344,cat
7448,0.6005288,cat
7449,0.4729035,dog
7450,0.46784684,dog
7451,0.51505524,cat
7452,0.6258245,cat
7453,0.6780557,cat
7454,0.42771316,dog
7455,0.7154429,cat
7456,0.5710483,cat
7457,0.7417292,cat
7458,0.50545615,cat
7459,0.5676438,cat
7460,0.67856175,cat
7461,0.63998437,cat
7462,0.6491808,cat
7463,0.5895324,cat
7464,0.59022224,cat
7465,0.5464962,cat
7466,0.5561714,cat
7467,0.54297984,cat
7468,0.3628311,dog
7469,0.5140493,cat
7470,0.4701201,dog
7471,0.48027313,dog
7472,0.68315536,cat
7473,0.65406495,cat
7474,0.6078081,cat
7475,0.51080567,cat
7476,0.5668009,cat
7477,0.4793281,dog
7478,0.4669966,dog
7479,0.48077437,dog
7480,0.38505578,dog
7481,0.40694553,dog
7482,0.67508256,cat
7483,0.4743973,dog
7484,0.31408378,dog
7485,0.4953993,dog
7486,0.56863207,cat
7487,0.56121355,cat
7488,0.48986265,dog
7489,0.4864416,dog
7490,0.42088497,dog
7491,0.55132514,cat
7492,0.44361025,dog
7493,0.5022035,cat
7494,0.38262478,dog
7495,0.53650516,cat
7496,0.8234103,cat
7497,0.5776295,cat
7498,0.41486803,dog
7499,0.61699957,cat
7500,0.63021743,cat
7501,0.5705442,cat
7502,0.46169335,dog
7503,0.5423969,cat
7504,0.48552006,dog
7505,0.47604242,dog
7506,0.6275042,cat
7507,0.4387163,dog
7508,0.59648407,cat
7509,0.3321547,dog
7510,0.7059275,cat
7511,0.5955912,cat
7512,0.4893966,dog
7513,0.43980992,dog
7514,0.6541436,cat
7515,0.70451194,cat
7516,0.53188014,cat
7517,0.6878027,cat
7518,0.7594896,cat
7519,0.6058244,cat
7520,0.72434914,cat
7521,0.44797233,dog
7522,0.65991515,cat
7523,0.47401813,dog
7524,0.45543036,dog
7525,0.5948184,cat
7526,0.51677346,cat
7527,0.6735192,cat
7528,0.58084035,cat
7529,0.5611595,cat
7530,0.70351034,cat
7531,0.50573736,cat
7532,0.5093212,cat
7533,0.5759426,cat
7534,0.64020205,cat
7535,0.5883782,cat
7536,0.5634804,cat
7537,0.5636402,cat
7538,0.4577427,dog
7539,0.5499128,cat
7540,0.58369195,cat
7541,0.6517373,cat
7542,0.5515669,cat
7543,0.66584706,cat
7544,0.3394004,dog
7545,0.5987609,cat
7546,0.5219401,cat
7547,0.4975897,dog
7548,0.56433827,cat
7549,0.39125174,dog
7550,0.57189065,cat
7551,0.445464,dog
7552,0.6006908,cat
7553,0.48781437,dog
7554,0.39296117,dog
7555,0.4517989,dog
7556,0.51589596,cat
7557,0.45214128,dog
7558,0.5891823,cat
7559,0.5523051,cat
7560,0.48651153,dog
7561,0.42418328,dog
7562,0.4635127,dog
7563,0.47928822,dog
7564,0.6983472,cat
7565,0.6572326,cat
7566,0.49399942,dog
7567,0.5141901,cat
7568,0.5119935,cat
7569,0.6957809,cat
7570,0.5729718,cat
7571,0.5560397,cat
7572,0.511411,cat
7573,0.5740325,cat
7574,0.63381225,cat
7575,0.6553978,cat
7576,0.5273172,cat
7577,0.56220526,cat
7578,0.59515,cat
7579,0.56693643,cat
7580,0.4116608,dog
7581,0.58752894,cat
7582,0.53053826,cat
7583,0.6136337,cat
7584,0.3912068,dog
7585,0.47141227,dog
7586,0.48147875,dog
7587,0.46297914,dog
7588,0.5602381,cat
7589,0.55764395,cat
7590,0.60549784,cat
7591,0.48217827,dog
7592,0.62859195,cat
7593,0.5911621,cat
7594,0.38471487,dog
7595,0.6186422,cat
7596,0.5063806,cat
7597,0.4899354,dog
7598,0.57334334,cat
7599,0.6591455,cat
7600,0.48006797,dog
7601,0.4251125,dog
7602,0.5803486,cat
7603,0.3713005,dog
7604,0.54787594,cat
7605,0.6537936,cat
7606,0.42217556,dog
7607,0.528504,cat
7608,0.5254901,cat
7609,0.6489444,cat
7610,0.6641955,cat
7611,0.46116126,dog
7612,0.5328157,cat
7613,0.50892866,cat
7614,0.56335473,cat
7615,0.7428396,cat
7616,0.4335575,dog
7617,0.51517195,cat
7618,0.7288868,cat
7619,0.54453987,cat
7620,0.43022853,dog
7621,0.704002,cat
7622,0.62157094,cat
7623,0.5888763,cat
7624,0.5007292,cat
7625,0.5539951,cat
7626,0.526756,cat
7627,0.5581571,cat
7628,0.5574026,cat
7629,0.45742643,dog
7630,0.5807297,cat
7631,0.5406782,cat
7632,0.5855214,cat
7633,0.645213,cat
7634,0.82383156,cat
7635,0.6263544,cat
7636,0.5944953,cat
7637,0.47228873,dog
7638,0.49208105,dog
7639,0.5986458,cat
7640,0.5064993,cat
7641,0.5543018,cat
7642,0.4634991,dog
7643,0.608119,cat
7644,0.613501,cat
7645,0.49013513,dog
7646,0.5763741,cat
7647,0.66161704,cat
7648,0.58967084,cat
7649,0.5074092,cat
7650,0.6706977,cat
7651,0.58261025,cat
7652,0.67574435,cat
7653,0.51224047,cat
7654,0.5273953,cat
7655,0.49520415,dog
7656,0.5599332,cat
7657,0.60550094,cat
7658,0.67080843,cat
7659,0.5472732,cat
7660,0.5842959,cat
7661,0.63615483,cat
7662,0.3188346,dog
7663,0.43208328,dog
7664,0.59891534,cat
7665,0.5297198,cat
7666,0.5802882,cat
7667,0.67800003,cat
7668,0.6115756,cat
7669,0.6739606,cat
7670,0.49573156,dog
7671,0.542548,cat
7672,0.46737164,dog
7673,0.5969419,cat
7674,0.49024123,dog
7675,0.7229977,cat
7676,0.5339542,cat
7677,0.6881893,cat
7678,0.58459204,cat
7679,0.5260338,cat
7680,0.5739267,cat
7681,0.5991815,cat
7682,0.48195854,dog
7683,0.61072385,cat
7684,0.576756,cat
7685,0.6168398,cat
7686,0.57477367,cat
7687,0.53799975,cat
7688,0.7095939,cat
7689,0.56379503,cat
7690,0.277995,dog
7691,0.63176495,cat
